"SEMEL_YISHUV","locality","2006","2009","2013","2015","loc"
7,"שחר",0.0126050420168067,0.00706713780918728,0.00662251655629139,0.014792899408284,"שחר"
10,"תירוש",0,0.0284090909090909,0.0203045685279188,0.0186046511627907,"תירוש"
11,"ניר ח""ן",0.00578034682080925,0.0151515151515152,0,0,"נירחן"
13,"חצבה",0,0,0.00579710144927536,0,"חצבה"
15,"נועם",0.0319148936170213,0.0102564102564103,0.00471698113207547,0.0087719298245614,"נועם"
16,"בית ניר",0,0,0,0,"ביתניר"
18,"שדה משה",0.0050251256281407,0,0,0.00338983050847458,"שדהמשה"
21,"באר אורה",NA,NA,0,0,"באראורה"
22,"מקווה ישראל",0.0078125,0.0241935483870968,0,0,"מקווהישראל"
23,"אמציה",0,0,0,0,"אמציה"
24,"לכיש",0,0,0,0,"לכיש"
26,"ראש פינה",0.00570497147514262,0.00458015267175573,0.00596421471172962,0.00371287128712871,"ראשפינה"
27,"שדות מיכה",0,0,0.00591715976331361,0.0102564102564103,"שדותמיכה"
28,"מזכרת בתיה",0.00180458881154937,0.00336700336700337,0.00343583576705034,0.0026246719160105,"מזכרתבתיה"
29,"יסוד המעלה",0.00778816199376947,0.00298507462686567,0.00376411543287327,0.00233918128654971,"יסודהמעלה"
31,"אופקים",0.133532742228394,0.12765533060736,0.145691662785282,0.145185898980165,"אופקים"
32,"עוצם",0.0317460317460317,0.00784313725490196,0.0136518771331058,0.0093167701863354,"עוצם"
33,"בת שלמה",0.00510204081632653,0.00421940928270042,0.0069204152249135,0.003125,"בתשלמה"
35,"גדות",0,0.00446428571428571,0,0,"גדות"
36,"שדה דוד",0.0386740331491713,0,0.0102564102564103,0.0050251256281407,"שדהדוד"
37,"איתן",0.0169491525423729,0.0103626943005181,0.00900900900900901,0.0196850393700787,"איתן"
39,"גפן",0.0354609929078014,0.0181818181818182,0.0110497237569061,0.0463917525773196,"גפן"
41,"אליכין",0.0890625,0.018543956043956,0.0107398568019093,0.02218782249742,"אליכין"
43,"מטולה",0.0101010101010101,0.00650195058517555,0.00691244239631336,0.00651465798045603,"מטולה"
44,"זוהר",0.00588235294117647,0,0,0.0150753768844221,"זוהר"
46,"יבנאל",0.020850040096231,0.0418195157740279,0.0203076923076923,0.0203274985883682,"יבנאל"
47,"כפר תבור",0.00309597523219814,0.000686341798215511,0.00270855904658722,0.00238777459407832,"כפרתבור"
48,"מנחמיה",0,0.00191570881226054,0.00878734622144113,0.00326797385620915,"מנחמיה"
49,"אילניה",0.00865800865800866,0,0,0,"אילניה"
52,"לוזית",0.12751677852349,0.082089552238806,0.0523809523809524,0.0615942028985507,"לוזית"
53,"עתלית",0.003942828979793,0.00368399508800655,0.0013703323055841,0.0214371980676329,"עתלית"
55,"נוגה",0.00571428571428571,0,0.00458715596330275,0.0036101083032491,"נוגה"
57,"כנרת (קבוצה)",0,0,0,0.0045662100456621,"כנרתקבוצה"
58,"מצפה",0,0,0,0,"מצפה"
59,"נחושה",0.0172413793103448,0.0393700787401575,0.00806451612903226,0.00678733031674208,"נחושה"
62,"דגניה א'",0,0,0,0,"דגניהא"
63,"כנרת (מושבה)",0.00380228136882129,0.010752688172043,0.00320512820512821,0.00282485875706215,"כנרתמושבה"
64,"יד רמב""ם",0.00704225352112676,0.00618556701030928,0.0166051660516605,0.00493421052631579,"ידרמבם"
65,"מגדל",0.0156521739130435,0.00323624595469256,0.0094722598105548,0.0128504672897196,"מגדל"
66,"מרחביה (קיבוץ)",0,0,0.00168350168350168,0,"מרחביהקיבוץ"
67,"אור הנר",0,0,0,0,"אורהנר"
69,"ניר עוז",0,0,0,0,"נירעוז"
70,"אשדוד",0.0927739420412381,0.0854752257955601,0.103191509963786,0.0983366165207636,"אשדוד"
71,"אשבול",0.0326797385620915,0,0.0159574468085106,0,"אשבול"
72,"גן שמואל",0.0016366612111293,0,0,0,"גןשמואל"
74,"עין הוד",0,0,0,0.00595238095238095,"עיןהוד"
76,"כפר גלעדי",0,0,0.00571428571428571,0.00552486187845304,"כפרגלעדי"
77,"איילת השחר",0.00190839694656489,0.00749063670411985,0.00167785234899329,0.00557103064066852,"איילתהשחר"
78,"קרית ענבים",0,0,0,0,"קריתענבים"
79,"דגניה ב'",0,0,0.00266666666666667,0,"דגניהב"
80,"נהלל",0,0,0,0,"נהלל"
82,"עין חרוד (מאוחד)",0.00680272108843537,0.00634249471458774,0.00632911392405063,0.0041407867494824,"עיןחרודמאוחד"
84,"תל יוסף",0,0,0,0,"תליוסף"
85,"כפר יחזקאל",0,0,0,0,"כפריחזקאל"
86,"גבע",0,0,0,0,"גבע"
89,"עין חרוד (איחוד)",0,0,0.00247524752475248,0.0024390243902439,"עיןחרודאיחוד"
90,"חפצי-בה",0,0,0,0,"חפציבה"
92,"גיניגר",0,0,0,0.0026246719160105,"גיניגר"
94,"בלפוריה",0,0.00568181818181818,0.00401606425702811,0.003690036900369,"בלפוריה"
95,"בית אלפא",0,0,0,0,"ביתאלפא"
96,"יגור",0,0,0,0,"יגור"
97,"מרחביה (מושב)",0,0,0,0.00253807106598985,"מרחביהמושב"
98,"כפר מל""ל",0.00462962962962963,0.0045045045045045,0,0,"כפרמלל"
99,"מצפה רמון",0.0104166666666667,0.00489130434782609,0.00554435483870968,0.0037400654511454,"מצפהרמון"
102,"מאיר שפיה",0.0512820512820513,0,0,0,"מאירשפיה"
103,"תל עדשים",0,0.0021978021978022,0.00556586270871985,0.00326797385620915,"תלעדשים"
104,"מזרע",0.00226757369614512,0.0021505376344086,0,0.00210526315789474,"מזרע"
106,"כפר גדעון",0.31304347826087,0.232323232323232,0.289473684210526,0.315384615384615,"כפרגדעון"
107,"כפר סילבר",0,0,0,0,"כפרסילבר"
112,"כפר חסידים א'",0.0447761194029851,0.0392156862745098,0.0355329949238579,0.0408163265306122,"כפרחסידיםא"
113,"אדירים",0.00662251655629139,0.0392156862745098,0.0258064516129032,0.025,"אדירים"
115,"חופית",0.00202839756592292,0.001953125,0.00376647834274953,0.00362976406533575,"חופית"
122,"רמת ישי",0.00263455024463681,0.00123114804555248,0.000762582613116421,0.000953288846520496,"רמתישי"
126,"שריד",0,0,0,0.00189753320683112,"שריד"
127,"רמת רחל",0.00448430493273543,0,0.00408163265306122,0,"רמתרחל"
128,"גת רימון",0.0075187969924812,0.0305343511450382,0.0142857142857143,0,"גתרימון"
130,"משמר העמק",0,0,0,0,"משמרהעמק"
132,"כפר ברוך",0,0,0.00432900432900433,0,"כפרברוך"
133,"גבת",0,0.00215982721382289,0,0,"גבת"
134,"יפעת",0,0,0.00195694716242661,0,"יפעת"
135,"רמת דוד",0,0,0.003584229390681,0,"רמתדוד"
139,"עין שמר",0,0,0,0,"עיןשמר"
140,"כפר יהושע",0,0,0,0,"כפריהושע"
141,"ברק",0,0,0,0,"ברק"
142,"שדה יעקב",0.00704225352112676,0.00303030303030303,0.00448430493273543,0.00634249471458774,"שדהיעקב"
143,"בית זרע",0.00254452926208651,0,0,0,"ביתזרע"
144,"גן שלמה",0,0,0.00353356890459364,0,"גןשלמה"
145,"גדיש",0.0189873417721519,0.0174418604651163,0.0235294117647059,0.0104166666666667,"גדיש"
146,"דבורה",0,0,0.00609756097560976,0,"דבורה"
147,"גבעת ברנר",0.0024390243902439,0.00112994350282486,0.00226415094339623,0.000736377025036819,"גבעתברנר"
154,"תל מונד",0.0042875157629256,0.00412201154163232,0.00236837310985608,0.00304878048780488,"תלמונד"
155,"באר טוביה",0,0,0,0.00184842883548983,"בארטוביה"
156,"עיינות",0,0,0,0,"עיינות"
157,"עין ורד",0,0,0,0.0023696682464455,"עיןורד"
158,"נען",0,0,0.00111111111111111,0.00222222222222222,"נען"
159,"בית חנן",0,0,0,0,"ביתחנן"
160,"חולדה",0,0,0,0.00232018561484919,"חולדה"
162,"חירות",0,0,0,0,"חירות"
163,"תימורים",0,0,0,0,"תימורים"
164,"מלאה",0.00625,0,0,0,"מלאה"
165,"ניר יפה",0,0,0,0,"ניריפה"
166,"גן יבנה",0.0235650563878135,0.0204290091930541,0.0142461822281439,0.0113347841857091,"גןיבנה"
167,"עין החורש",0.00206611570247934,0,0,0,"עיןהחורש"
168,"כפר יונה",0.00865020724454857,0.00653501917886063,0.00291671167764935,0.00591433749880759,"כפריונה"
170,"כפר יעבץ",0.0211267605633803,0.0341614906832298,0.029585798816568,0.0294117647058824,"כפריעבץ"
171,"פרדסיה",0.00206967919972404,0.000918554807103491,0.00226628895184136,0.00435137340223008,"פרדסיה"
173,"גבעת חיים (מאוחד)",0,0.00161030595813205,0.00296296296296296,0.00293255131964809,"גבעתחייםמאוחד"
174,"נטעים",0.00387596899224806,0.00332225913621262,0,0.00263157894736842,"נטעים"
175,"אביחיל",0,0.0014903129657228,0,0.00136612021857923,"אביחיל"
176,"אפיקים",0,0,0,0.00277008310249307,"אפיקים"
177,"כפר ביל""ו",0.00186219739292365,0.00335570469798658,0.00317460317460317,0.00294117647058824,"כפרבילו"
178,"רמת יוחנן",0.00239234449760766,0.00214132762312634,0.00189753320683112,0.0017825311942959,"רמתיוחנן"
182,"אבן יהודה",0.00756302521008403,0.00714420003760105,0.00591715976331361,0.00510415229686853,"אבןיהודה"
183,"ירקונה",0,0,0,0,"ירקונה"
184,"רמת הכובש",0,0,0,0,"רמתהכובש"
186,"נעורים",0,0,0.0135135135135135,0,"נעורים"
187,"כפר הס",0,0,0,0.00265957446808511,"כפרהס"
