"SEMEL_YISHUV","locality","2006","2009","2013","2015","2019","2019_2","2020","2021","2022","loc"
7,"שחר",0.142857142857143,0.109540636042403,0.16887417218543,0.284023668639053,0.164420485175202,0.19893899204244,0.180878552971576,0.223796033994334,0.269333333333333,"שחר"
10,"תירוש",0.721590909090909,0.573863636363636,0.66497461928934,0.493023255813954,0.382978723404255,0.485714285714286,0.424603174603175,0.475770925110132,0.567164179104478,"תירוש"
11,"ניר ח""ן",0.0520231213872832,0.0707070707070707,0.143459915611814,0.252873563218391,0.0798611111111111,0.0662020905923345,0.0811808118081181,0.156996587030717,0.1438127090301,"נירחן"
13,"חצבה",0.063758389261745,0.0488599348534202,0.104347826086957,0.129834254143646,0.0744416873449131,0.0536193029490617,0.0716112531969309,0.0729166666666667,0.0761670761670762,"חצבה"
15,"נועם",0.542553191489362,0.451282051282051,0.523584905660377,0.320175438596491,0.162790697674419,0.211453744493392,0.209401709401709,0.36405529953917,0.438524590163934,"נועם"
16,"בית ניר",0.0118343195266272,0,0.0034965034965035,0.0295081967213115,0.0151057401812689,0.00864553314121038,0.0116618075801749,0.0263157894736842,0.0136986301369863,"ביתניר"
18,"שדה משה",0.0301507537688442,0.032258064516129,0.0893470790378007,0.128813559322034,0.0364238410596026,0.0198019801980198,0.0277777777777778,0.0622950819672131,0.127329192546584,"שדהמשה"
21,"באר אורה",NA,NA,0.0434782608695652,0.150442477876106,0.0579710144927536,0.052757793764988,0.0674157303370786,0.10042735042735,0.0789473684210526,"באראורה"
22,"מקווה ישראל",0.1953125,0.17741935483871,0.185840707964602,0.268518518518519,0.127450980392157,0.0736842105263158,0.0769230769230769,0.104347826086957,0.189189189189189,"מקווהישראל"
23,"אמציה",0,0.619791666666667,0.694545454545455,0.637795275590551,0.503105590062112,0.426573426573427,0.413533834586466,0.446601941747573,0.317307692307692,"אמציה"
24,"לכיש",0.0198019801980198,0.0240963855421687,0.0477453580901857,0.0493827160493827,0.0347826086956522,0.0280777537796976,0.0346320346320346,0.0427350427350427,0.0389344262295082,"לכיש"
26,"ראש פינה",0.0855745721271394,0.100763358778626,0.0947647448641484,0.143564356435644,0.0731292517006803,0.0775911986103069,0.0865384615384615,0.133781307269395,0.148170365926815,"ראשפינה"
27,"שדות מיכה",0.438848920863309,0.40625,0.568047337278107,0.461538461538462,0.256410256410256,0.354838709677419,0.331683168316832,0.404371584699454,0.524271844660194,"שדותמיכה"
28,"מזכרת בתיה",0.105181747873163,0.091540404040404,0.141041058237416,0.204141149023039,0.0938623682579045,0.0966645689112649,0.0959277138259686,0.149185587364265,0.152186726393964,"מזכרתבתיה"
29,"יסוד המעלה",0.0825545171339564,0.073134328358209,0.101631116687578,0.157894736842105,0.0806270996640538,0.0784313725490196,0.0843644544431946,0.119956379498364,0.143820224719101,"יסודהמעלה"
31,"אופקים",0.423245379767119,0.394833948339483,0.513460642757336,0.450734762707781,0.411669248358781,0.427598922138704,0.423002887391723,0.503525477938504,0.545566199950872,"אופקים"
32,"עוצם",0.69047619047619,0.658823529411765,0.757679180887372,0.627329192546584,0.540123456790123,0.599415204678363,0.546961325966851,0.56,0.600522193211488,"עוצם"
33,"בת שלמה",0.102040816326531,0.0675105485232067,0.0934256055363322,0.14375,0.0591549295774648,0.0680473372781065,0.0593220338983051,0.0985915492957746,0.0773993808049536,"בתשלמה"
35,"גדות",0.00921658986175115,0.00892857142857143,0.0263157894736842,0.0617283950617284,0.0203252032520325,0.012448132780083,0.00413223140495868,0.00823045267489712,0.0160642570281124,"גדות"
36,"שדה דוד",0.276243093922652,0.221052631578947,0.435897435897436,0.251256281407035,0.163879598662207,0.21405750798722,0.171686746987952,0.241721854304636,0.304709141274238,"שדהדוד"
37,"איתן",0.700564971751412,0.683937823834197,0.671171171171171,0.204724409448819,0.382022471910112,0.277580071174377,0.311355311355311,0.481481481481481,0.599358974358974,"איתן"
39,"גפן",0.475177304964539,0.284848484848485,0.342541436464088,0.360824742268041,0.183783783783784,0.336492890995261,0.209821428571429,0.281553398058252,0.448430493273543,"גפן"
41,"אליכין",0.50546875,0.354395604395604,0.298329355608592,0.401960784313726,0.184210526315789,0.223123732251521,0.205010224948875,0.268972638100155,0.325174825174825,"אליכין"
43,"מטולה",0.0418470418470418,0.0403120936280884,0.0783410138248848,0.149837133550489,0.0509209100758397,0.0540216086434574,0.0649651972157773,0.0977881257275902,0.0992647058823529,"מטולה"
44,"זוהר",0.358823529411765,0.348717948717949,0.389189189189189,0.246231155778894,0.187192118226601,0.201005025125628,0.192118226600985,0.268421052631579,0.295698924731183,"זוהר"
46,"יבנאל",0.444266238973537,0.458547322083639,0.538461538461538,0.522868435911914,0.41910447761194,0.485409652076319,0.507237984944991,0.578134284016637,0.613782051282051,"יבנאל"
47,"כפר תבור",0.0704334365325077,0.0624571036376115,0.108342361863489,0.156638013371538,0.0525464834276475,0.0678453947368421,0.0631924497332786,0.101646090534979,0.116184264166327,"כפרתבור"
48,"מנחמיה",0.316455696202532,0.137931034482759,0.170474516695958,0.227124183006536,0.0919540229885057,0.0964467005076142,0.101666666666667,0.185185185185185,0.240650406504065,"מנחמיה"
49,"אילניה",0.0909090909090909,0.03515625,0.0905797101449275,0.161073825503356,0.04375,0.0709677419354839,0.0622950819672131,0.112540192926045,0.123287671232877,"אילניה"
52,"לוזית",0.476510067114094,0.552238805970149,0.542857142857143,0.376811594202899,0.201863354037267,0.238938053097345,0.23876404494382,0.253776435045317,0.33756345177665,"לוזית"
53,"עתלית",0.223755544603253,0.152271796970937,0.166152792052073,0.234903381642512,0.0804364374524232,0.0921020054468928,0.0967969853980217,0.131620111731844,0.136554202435616,"עתלית"
55,"נוגה",0.0457142857142857,0.0909090909090909,0.146788990825688,0.245487364620939,0.104895104895105,0.100719424460432,0.101010101010101,0.116788321167883,0.294117647058824,"נוגה"
57,"כנרת (קבוצה)",0.0180878552971576,0.0153061224489796,0.0367647058823529,0.0981735159817352,0.0214285714285714,0.00911161731207289,0.0160183066361556,0.0301624129930394,0.0471698113207547,"כנרתקבוצה"
58,"מצפה",0.012987012987013,0.043956043956044,0.0776699029126214,0.158415841584158,0.029126213592233,0,0.0217391304347826,0.0588235294117647,0.0941176470588235,"מצפה"
59,"נחושה",0.741379310344828,0.622047244094488,0.645161290322581,0.554298642533937,0.586378737541528,0.627318718381113,0.564724919093851,0.68025078369906,0.6,"נחושה"
62,"דגניה א'",0.0120845921450151,0.0120481927710843,0.0418994413407821,0.0737704918032787,0.0245231607629428,0.0149253731343284,0.00882352941176471,0.0255681818181818,0.014792899408284,"דגניהא"
