"SEMEL_YISHUV","locality","2006","2009","2013","2015","2019","2019_2","2020","2021","2022","loc"
7,"שחר",0.168067226890756,0.15547703180212,0.16887417218543,0.153846153846154,0.177897574123989,0.228116710875332,0.20671834625323,0.240793201133144,0.264,"שחר"
10,"תירוש",0.738636363636364,0.602272727272727,0.66497461928934,0.437209302325581,0.382978723404255,0.485714285714286,0.428571428571429,0.475770925110132,0.555970149253731,"תירוש"
11,"ניר ח""ן",0.092485549132948,0.202020202020202,0.143459915611814,0.126436781609195,0.0868055555555556,0.0975609756097561,0.14760147601476,0.180887372013652,0.147157190635452,"נירחן"
13,"חצבה",0.124161073825503,0.104234527687296,0.104347826086957,0.074585635359116,0.0769230769230769,0.101876675603217,0.0997442455242967,0.114583333333333,0.0737100737100737,"חצבה"
15,"נועם",0.590425531914894,0.497435897435897,0.523584905660377,0.267543859649123,0.162790697674419,0.215859030837004,0.209401709401709,0.368663594470046,0.44672131147541,"נועם"
16,"בית ניר",0.0118343195266272,0.00584795321637427,0.0034965034965035,0.0262295081967213,0.0151057401812689,0.0288184438040346,0.0204081632653061,0.0497076023391813,0.0328767123287671,"ביתניר"
18,"שדה משה",0.0904522613065327,0.133064516129032,0.0893470790378007,0.0542372881355932,0.0463576158940397,0.0792079207920792,0.0555555555555556,0.101639344262295,0.133540372670807,"שדהמשה"
21,"באר אורה",NA,NA,0.0434782608695652,0.0619469026548673,0.0797101449275362,0.13189448441247,0.152808988764045,0.162393162393162,0.115384615384615,"באראורה"
22,"מקווה ישראל",0.2421875,0.241935483870968,0.185840707964602,0.194444444444444,0.127450980392157,0.105263157894737,0.0769230769230769,0.173913043478261,0.225225225225225,"מקווהישראל"
23,"אמציה",0.0657894736842105,0.677083333333333,0.694545454545455,0.566929133858268,0.503105590062112,0.433566433566434,0.413533834586466,0.456310679611651,0.326923076923077,"אמציה"
24,"לכיש",0.0396039603960396,0.0602409638554217,0.0477453580901857,0.0320987654320988,0.0369565217391304,0.0453563714902808,0.0454545454545455,0.0683760683760684,0.0430327868852459,"לכיש"
26,"ראש פינה",0.114099429502852,0.142748091603053,0.0947647448641484,0.0915841584158416,0.0833333333333333,0.114070642733063,0.112379807692308,0.163103237629811,0.153569286142771,"ראשפינה"
27,"שדות מיכה",0.489208633093525,0.50625,0.568047337278107,0.333333333333333,0.256410256410256,0.360215053763441,0.351485148514851,0.420765027322404,0.519417475728155,"שדותמיכה"
28,"מזכרת בתיה",0.143593709719,0.164351851851852,0.141041058237416,0.118839311752698,0.110849349039058,0.141220893643801,0.127119693031316,0.172754195459033,0.148414476010845,"מזכרתבתיה"
29,"יסוד המעלה",0.107476635514019,0.12089552238806,0.101631116687578,0.104093567251462,0.0895856662933931,0.119953863898501,0.106861642294713,0.148309705561614,0.130337078651685,"יסודהמעלה"
31,"אופקים",0.586368977673326,0.562281839034607,0.513460642757336,0.501565887737894,0.477613041233311,0.513473266203375,0.499518768046198,0.563931089627099,0.577437975927291,"אופקים"
32,"עוצם",0.698412698412698,0.67843137254902,0.757679180887372,0.574534161490683,0.54320987654321,0.611111111111111,0.549723756906077,0.56,0.595300261096606,"עוצם"
33,"בת שלמה",0.173469387755102,0.143459915611814,0.0934256055363322,0.08125,0.0619718309859155,0.0976331360946746,0.0790960451977401,0.143661971830986,0.0897832817337461,"בתשלמה"
35,"גדות",0.0276497695852535,0.0491071428571429,0.0263157894736842,0.037037037037037,0.024390243902439,0.033195020746888,0.0413223140495868,0.0329218106995885,0.0240963855421687,"גדות"
36,"שדה דוד",0.303867403314917,0.278947368421053,0.435897435897436,0.165829145728643,0.163879598662207,0.236421725239617,0.177710843373494,0.26158940397351,0.32409972299169,"שדהדוד"
37,"איתן",0.751412429378531,0.704663212435233,0.671171171171171,0.122047244094488,0.382022471910112,0.277580071174377,0.307692307692308,0.485185185185185,0.567307692307692,"איתן"
39,"גפן",0.48936170212766,0.345454545454545,0.342541436464088,0.288659793814433,0.183783783783784,0.345971563981043,0.21875,0.296116504854369,0.443946188340807,"גפן"
41,"אליכין",0.53359375,0.40728021978022,0.298329355608592,0.245098039215686,0.186740890688259,0.252028397565923,0.219836400817996,0.283427981414559,0.322677322677323,"אליכין"
43,"מטולה",0.0793650793650794,0.123537061118335,0.0783410138248848,0.10314875135722,0.0715059588299025,0.104441776710684,0.114849187935035,0.146682188591385,0.111519607843137,"מטולה"
44,"זוהר",0.376470588235294,0.441025641025641,0.389189189189189,0.21608040201005,0.192118226600985,0.21608040201005,0.216748768472906,0.273684210526316,0.317204301075269,"זוהר"
46,"יבנאל",0.473135525260626,0.506236243580337,0.538461538461538,0.464709203839639,0.420298507462687,0.501683501683502,0.517660683265779,0.591800356506239,0.613782051282051,"יבנאל"
47,"כפר תבור",0.111455108359133,0.122855181880577,0.108342361863489,0.0921680993314231,0.0606305578011318,0.121299342105263,0.0931473122691834,0.137448559670782,0.129229514879739,"כפרתבור"
