"SEMEL_YISHUV","locality","2006","2009","2013","2015","loc"
7,"שחר",0,0,0.0993377483443709,0.0887573964497041,"שחר"
10,"תירוש",0,0,0.0304568527918782,0.0186046511627907,"תירוש"
11,"ניר ח""ן",0,0,0.130801687763713,0.122605363984674,"נירחן"
13,"חצבה",0,0,0.23768115942029,0.069060773480663,"חצבה"
15,"נועם",0,0,0.0283018867924528,0.0175438596491228,"נועם"
16,"בית ניר",0,0,0.0944055944055944,0.101639344262295,"ביתניר"
18,"שדה משה",0,0,0.254295532646048,0.149152542372881,"שדהמשה"
21,"באר אורה",NA,NA,0.268115942028986,0.154867256637168,"באראורה"
22,"מקווה ישראל",0,0,0.132743362831858,0.0833333333333333,"מקווהישראל"
23,"אמציה",0,0,0.04,0.0275590551181102,"אמציה"
24,"לכיש",0,0,0.23342175066313,0.135802469135802,"לכיש"
26,"ראש פינה",0,0,0.150430748840292,0.108910891089109,"ראשפינה"
27,"שדות מיכה",0,0,0.0236686390532544,0.00512820512820513,"שדותמיכה"
28,"מזכרת בתיה",0,0,0.23415220752448,0.146689997083698,"מזכרתבתיה"
29,"יסוד המעלה",0,0,0.258469259723965,0.142690058479532,"יסודהמעלה"
31,"אופקים",0,0,0.0448067070330694,0.03035413153457,"אופקים"
32,"עוצם",0,0,0.0068259385665529,0.0062111801242236,"עוצם"
33,"בת שלמה",0,0,0.176470588235294,0.14375,"בתשלמה"
35,"גדות",0,0,0.171052631578947,0.0699588477366255,"גדות"
36,"שדה דוד",0,0,0.0153846153846154,0.0452261306532663,"שדהדוד"
37,"איתן",0,0,0.0135135135135135,0.0118110236220472,"איתן"
39,"גפן",0,0,0.0331491712707182,0.0154639175257732,"גפן"
41,"אליכין",0,0,0.0930787589498807,0.0485036119711042,"אליכין"
43,"מטולה",0,0,0.161290322580645,0.142236699239957,"מטולה"
44,"זוהר",0,0,0.0702702702702703,0.0753768844221105,"זוהר"
46,"יבנאל",0,0,0.129230769230769,0.0581592320722756,"יבנאל"
47,"כפר תבור",0,0,0.23510292524377,0.154727793696275,"כפרתבור"
48,"מנחמיה",0,0,0.145869947275923,0.120915032679739,"מנחמיה"
49,"אילניה",0,0,0.144927536231884,0.100671140939597,"אילניה"
52,"לוזית",0,0,0.0476190476190476,0.0543478260869565,"לוזית"
53,"עתלית",0,0,0.222336416581021,0.136473429951691,"עתלית"
55,"נוגה",0,0,0.073394495412844,0.0288808664259928,"נוגה"
57,"כנרת (קבוצה)",0,0,0.242647058823529,0.0821917808219178,"כנרתקבוצה"
58,"מצפה",0,0,0.223300970873786,0.138613861386139,"מצפה"
59,"נחושה",0,0,0.0161290322580645,0.0203619909502262,"נחושה"
62,"דגניה א'",0,0,0.175977653631285,0.0819672131147541,"דגניהא"
63,"כנרת (מושבה)",0,0,0.221153846153846,0.15819209039548,"כנרתמושבה"
64,"יד רמב""ם",0,0,0.0885608856088561,0.0740131578947368,"ידרמבם"
65,"מגדל",0,0,0.0649526387009472,0.0408878504672897,"מגדל"
66,"מרחביה (קיבוץ)",0,0,0.234006734006734,0.138755980861244,"מרחביהקיבוץ"
67,"אור הנר",0,0,0.11704834605598,0.0970654627539503,"אורהנר"
69,"ניר עוז",0,0,0.0784313725490196,0.0895522388059701,"נירעוז"
70,"אשדוד",0,0,0.100122005538664,0.078098636961918,"אשדוד"
71,"אשבול",0,0,0.117021276595745,0.0666666666666667,"אשבול"
72,"גן שמואל",0,0,0.0894819466248038,0.0476900149031297,"גןשמואל"
74,"עין הוד",0,0,0.0699300699300699,0.0386904761904762,"עיןהוד"
76,"כפר גלעדי",0,0,0.148571428571429,0.0386740331491713,"כפרגלעדי"
77,"איילת השחר",0,0,0.119127516778523,0.0724233983286908,"איילתהשחר"
78,"קרית ענבים",0,0,0.164251207729469,0.131004366812227,"קריתענבים"
79,"דגניה ב'",0,0,0.144,0.101485148514851,"דגניהב"
80,"נהלל",0,0,0.226415094339623,0.140926640926641,"נהלל"
82,"עין חרוד (מאוחד)",0,0,0.143459915611814,0.093167701863354,"עיןחרודמאוחד"
84,"תל יוסף",0,0,0.208029197080292,0.1280276816609,"תליוסף"
85,"כפר יחזקאל",0,0,0.246601941747573,0.125454545454545,"כפריחזקאל"
86,"גבע",0,0,0.119363395225464,0.0465116279069767,"גבע"
89,"עין חרוד (איחוד)",0,0,0.215346534653465,0.0439024390243902,"עיןחרודאיחוד"
90,"חפצי-בה",0,0,0.125423728813559,0.105610561056106,"חפציבה"
92,"גיניגר",0,0,0.152354570637119,0.068241469816273,"גיניגר"
94,"בלפוריה",0,0,0.192771084337349,0.151291512915129,"בלפוריה"
95,"בית אלפא",0,0,0.0919540229885057,0.0572597137014315,"ביתאלפא"
96,"יגור",0,0,0.169300225733634,0.0797752808988764,"יגור"
97,"מרחביה (מושב)",0,0,0.274151436031332,0.154822335025381,"מרחביהמושב"
98,"כפר מל""ל",0,0,0.321428571428571,0.139830508474576,"כפרמלל"
99,"מצפה רמון",0,0,0.0705645161290323,0.0453482935951379,"מצפהרמון"
102,"מאיר שפיה",0,0,0.211538461538462,0.0408163265306122,"מאירשפיה"
103,"תל עדשים",0,0,0.291280148423006,0.189542483660131,"תלעדשים"
104,"מזרע",0,0,0.181052631578947,0.103157894736842,"מזרע"
106,"כפר גדעון",0,0,0.0263157894736842,0.0692307692307692,"כפרגדעון"
107,"כפר סילבר",0,0,0.285714285714286,0.0980392156862745,"כפרסילבר"
112,"כפר חסידים א'",0,0,0.182741116751269,0.158163265306122,"כפרחסידיםא"
113,"אדירים",0,0,0.0258064516129032,0.025,"אדירים"
115,"חופית",0,0,0.24105461393597,0.148820326678766,"חופית"
122,"רמת ישי",0,0,0.244026436197255,0.171115347950429,"רמתישי"
126,"שריד",0,0,0.192607003891051,0.0986717267552182,"שריד"
127,"רמת רחל",0,0,0.236734693877551,0.146718146718147,"רמתרחל"
128,"גת רימון",0,0,0.271428571428571,0.164473684210526,"גתרימון"
130,"משמר העמק",0,0,0.120481927710843,0.0548961424332344,"משמרהעמק"
132,"כפר ברוך",0,0,0.272727272727273,0.140625,"כפרברוך"
133,"גבת",0,0,0.188866799204771,0.0841121495327103,"גבת"
134,"יפעת",0,0,0.172211350293542,0.108695652173913,"יפעת"
135,"רמת דוד",0,0,0.225806451612903,0.0861423220973783,"רמתדוד"
139,"עין שמר",0,0,0.144208037825059,0.0684931506849315,"עיןשמר"
140,"כפר יהושע",0,0,0.222423146473779,0.112820512820513,"כפריהושע"
